address,btc_deposit,btc_withdraw,ibc_transfer
nomic147e026kf0ewuek3evwtdpnffm7nud8n454f7lf,true,true,true
nomic1477zhjwcyfezy3tye8qsd7x5yvywygn4npp606,true,true,true
nomic14774al6hr39ujj0zg74rhemxmmw7tqlctwhjlz,true,true,true
nomic14lpdl4clzutm5asxmgt83tw80ju2vlgzkgx7rf,true,true,true
nomic14lpnnmmf6603apr26gy7v42cmrgs6fdnme6rd5,true,true,true
nomic14lx2lkw85ck24fmj95f9wpzxka8qx6y8epe6cg,true,true,true
nomic14l883sh4nsyx30m6ek6xwz6hfts5qy8y9kg0ef,true,true,true
nomic14lf5pjcl8x79lhatvew3w9za43fgy390snvgw0,true,true,true
nomic14l2ujqjpagktdkfwehzye6kxzclr9nleadxav2,true,true,true
nomic14lta3f5t5t3a64hdf6nu8z0fypgfr80dtz3ld5,true,true,true
nomic14lv0gmzpvxn2lrvekh30kjactjqvnjy0pk75q7,true,true,true
nomic14lsul82j5rtac70pn3emxu8sfrtjlfxevey8c5,true,true,true
nomic14l4r00dd40zd2a8hjekvcap47ajfuq58wdunta,true,true,true
nomic14lkyddzk8v6jywsdrvhtfnz75m7j8u0tv7w85u,true,true,true
nomic14l6qd50d5kcs6c4u3jk9xyq2fl546vlvjd8t06,true,true,true
nomic14lmmtj4p6cj6uamd6h8whheqp2nh764nj30gss,true,true,true
nomic14lu7e3nytkvhe653pljqu0e3dqmweaphffnyv3,true,true,true
nomic1kq8yq7yjf74z2kgmpg33cvkv732lshrs6rdm8z,true,true,true
nomic1kqfjv53g7ll9u6ngvsu5l5nfv9ht24m42lcv55,true,true,true
nomic1kqf7sglt7msqapecuth3h0833twxqf3x3svr76,true,true,true
nomic1kqtu5swvgzqqe6es7l6sj82swg7g37l5yd8r0n,true,true,true
nomic1kq04xy9wyhn5dq085wr7gud6ds6tvxlgry2zf9,true,false,true
nomic1kq0huz9xq0x90jnacurepl5mcam0nkam48yf9k,true,true,true
nomic1kqs34z6sls79pxukqhaxrwav5akmv3v7nsl96q,true,true,true
nomic1kqjezr4l4hdg00y246njj092j39ms2ac9sg9sh,true,true,true
nomic1kqj67p7t60nsz52ntz8ttzvtuxczcj0874zw92,true,true,true
nomic1kqnwwm82xd68t4jezz7p6tm0wsh0h548sh82q7,true,true,true
nomic1kq4dulxus3kzuy0vfdv5gxcw5k0fd760q2hgsg,true,true,true
nomic1kq4hecms3wea0uxxmnxarr3pe47wq8es0yjj58,true,true,true
nomic1kqh8fjrpj2cqmunfx7fmz0rxfyx06l3fmj0y07,true,true,true
nomic1kqcc3apqgp3dz4lljhtswjjnu0rpucdk3f40fy,true,true,true
nomic1kqc683nnl6u0ll6kdpymvzgs4f8p7huv5t4zrk,true,true,true
nomic1kqeje047t43cep030yl7mv8gcgdacawcc78ytg,true,true,true
nomic1kqe6pwt8dt34n5jrqh2e3rxelmv4wxgvfahvcx,true,true,true
nomic1kqutx2288a4lvlpx4g99dulp0uhddg9cgdkf4n,true,true,true
nomic1kqutjahqu9hfk54qu7djge0f84ecgdzkxl0c27,true,true,true
nomic1kpqugz5f88cf44p6vzzsm8lky8m0a4kqw77g8d,true,true,true
nomic1kppx9q64pyhjpqq4ad7zewwwrjttdtywatjtj4,true,true,true
nomic1kppnfhl06ggu0pctqaw0ae0mkqkr4f6ma7fw83,true,true,true
nomic1kpys23gmhgz30plrgvfn0uynwjwrj3n0hrqysj,true,true,true
nomic1kpx8ayfvfptk2q99tjqqh9vv56r0fkfh2pjl9m,true,true,true
nomic1kp8r0rhs4fxzs8p5pvp37gxmautv5nwrr4jl4k,true,true,true
nomic1kpfgu6mc2esls3udxsrmtwaetf69an549t9t0f,true,true,true
nomic1kp22rcpkavm47tt7xahnjjxf4tjdlrf07j3jrp,true,true,true
nomic1kpv70pjgy3v3s2u9svswqt5qkapxvzp9pn5ch2,true,true,true
nomic1kpd5cq6s669rydqgmga8p58huh05kff4efy3lg,true,true,true
nomic1kp0946za0v22kasl7v862ncvf6vqkxrqcmht32,true,true,true
nomic1kpsmkmy44xntu55zx4zel2pzyesa7k3p5pc8r8,true,true,true
nomic1kp4p4xwq0duytfecacsdzlaslfwxrnyjxpuxfv,true,true,true
nomic1kph2ejg2a3z9q0axvl4xfz0h8fjvudc5qggqkw,true,true,true
nomic1kpcs2xqmz2wcvacp0zt3n8eeyhvrcs92c92z8e,true,false,false
nomic1kpel43ese325gprc9cmwm2nfqhhzx6tn6t8n96,true,true,true
nomic1kpazmj3t0kfdpvsv6t5hdduv94l2r3t56fwp76,true,true,true
nomic1kpa4pkgjcpvjqfv3ptyec52hpumfmytvuhvxdq,true,false,false
nomic1kzyz6wyvt6maafq3ajy30ed9gxv9etwqvqrhhd,true,true,true
nomic1kzy336q8d0205zjz2u3feh64rdms3fdwcptqmm,true,true,true
nomic1kz9a3m46sxert8w2s243mkrkrmhrvf3lr7579d,true,true,true
nomic1kz22980et2kqkhek3gxywgqdpmgz5xvy59vdxg,true,false,true
nomic1kz2wp73sujax6t6fsq0mk942skcr47z0l49u4p,true,true,true
nomic1kz2afhwy92m0jwlhpnj6te2v04nq3v7d6ecy2e,true,true,true
nomic1kzt807vhp9u772qg5h55h06rr8e8fxcvatxzem,true,true,true
nomic1kzd4snqfrs8d6aw22rcm2e9eu806p7dzf5k30k,true,true,true
nomic1kz30kfxv8k9k8qv4ujrdgxv9lc53x5m9krqe66,true,true,true
nomic1kznc328p38jl7cjcx54rew7m8x7nuffwgczkvv,true,true,true
nomic1kz52h4gzja3tmerwwqstvfjhufztaf2mnjuve3,true,true,true
nomic1kzkvl4lkjjxy29c7gry5aanwly5mzgpyvcf5vr,true,true,true
nomic1kzh2wa6uk0h4p5lr9h92tc45vuv8ma8pkmqqgl,true,false,false
nomic1kzcmq2ewk24esvd5mgza5rvgv5cfd4vnfqv8c2,true,true,true
nomic1kzefnj4rmkdh6cyemhhyyjz05d5532chz6tezm,true,true,true
nomic1kz6ltgg0mpdv73serlxn36hcpj9g9hepvd0z8w,true,false,false
nomic1kza3qh5mmw5a902czmjrawx9nyf3kpgn05uhpp,true,true,true
nomic1krz2jjuqcry28rz6u43hkenr43euqj8ne4yasd,true,true,true
nomic1krz7lp57ezvq0f4llxtlh0e5pfucp9ztd58pxy,true,true,true
nomic1kry0nzgsf8y2tpu2pcffsrkcs93dnn409mvsug,true,true,true
nomic1kr8t03j4l4axnvfnz94alcrd2z2t6gf8d330uj,true,true,true
nomic1krgsylrzq3e5pctzpnytxhl9hn0cqlus4unqvp,true,true,true
nomic1krgcjr8fa3ty0zkxflenyml7tc4l9yn5f9k99t,true,true,true
nomic1krtvs0vgdmzku03ek7gyt3gmt5u0keacp4wxek,true,true,true
nomic1krt5qzuae7k8npfl9fcpr8j967t57u6cf8ets3,true,true,true
nomic1krv9mfpdy8l7k33ec0qwjuwf7a35g52a2pwfu8,true,false,false
nomic1krv4hkyauhsqsk7x56qhn3rcsjqfe2dhepuxcd,true,true,true
nomic1kr0vrkj2at2wmespmmptwk8upwa43cu4q0xmkw,false,false,true
nomic1krnpdgz6q0v7gax08wfjlzglspjtk5lnzauj7w,true,true,true
nomic1krhqzttr824dm3zus8fvy79sefxe78k9mcppjn,true,true,true
nomic1krc589u2q0y409y7s8u9pn4k5dlt5qpza4y6ln,true,true,true
nomic1kr69wqm0q7rhtasy48un58mhyh5yutq7wrm474,true,true,true
nomic1kr6ufrdxu5nfkwjkequ7luaxzp8l68d0uk8j3j,true,true,true
nomic1krm2dexx0gcrzxhtvll8k4j65n6z6faq8u34zt,true,true,true
nomic1kru5ymaetweet358duuwzmxs64f0cxvrzxsla3,true,true,true
nomic1krakseped3zzvpxp228ll9q2nsnwdpf8s78tw8,true,true,true
nomic1krldx44wl37vshul5q9q56lmgazxms62z2szc4,true,true,true
nomic1krl02crdupsy2ljrf8kenswxm5wu0z2xaa80w8,true,true,true
nomic1kyqydg0tmq9ll9yya9vmncyl623mkgx4xr5qfh,true,true,true
nomic1kyqgy8eax7ms07f83edvstnjyc7976uc0zcxqu,true,true,true
nomic1kyp2gw2x5n5xu7wyq9uekdwxfz62qljaw2ymy7,true,true,true
nomic1kyzz3a0v2277u9d0sshptzc836xklj64lrhnc3,true,true,true
nomic1kyrf7pvjkz624qx7l7t6cnhcrmer2tn8t4qrp7,true,true,true
nomic1ky8gpmx3vf6tw7zj970q7cp70xtynj0cfkww6h,true,false,false
nomic1kytdh2ea5uutr02s0xmwvpu76gv3fejdhy0u0y,true,true,true
nomic1kydpdat8e836mdmt8hppqd7w69xrwqfpvpahkr,true,true,true
nomic1kyjhauz86gnqz93gvx82wwqruafqnsee90nha8,true,true,true
nomic1kyn97fd33xn02t5dtdm68ac9jt3xjeuqscr4h4,true,true,true
nomic1ky5ae7msp5927z45c9psmsg2ffykqa36lwaqn0,true,true,true
nomic1kykrr9f2uw3jxcvs59u8g0guglywlre7vhrxgl,true,true,true
nomic1ky6kyu8zx3drjf90guc9yqc3d2mgvqurf23ngc,true,true,true
nomic1kyuhlejh8lf3wt5kf3nrgq0hkc30ums0jh39gd,true,true,true
nomic1ky7m39mszht0rveq9y0ramqnash6jp5k6td8qe,true,true,true
nomic1kylpvmn2m9epn5lecl2p4r3m7nsn8rf5n402dw,true,true,true
nomic1kylest6hj0wz0xnfjyywugj7ye6l6h2crsjelu,true,true,true
nomic1k99j5lkfmtywzqhr9wxehksdf0u8wtslvrpfj9,true,true,true
nomic1k9x5tavury8zcj9ahx6z7xs60400n7qh3v5exm,true,true,true
nomic1k92ytzdcplfxmp8r8ersp9g3vs5tf806e92rf2,true,false,false
nomic1k9wvqu907e4yswcnrral58xjsf9w7vv2u4tedp,true,true,true
nomic1k9ng85nlhlc94865c3c0znygr7h3kre5j00sln,true,true,true
nomic1k94gr0e2me6cajprk5cratu2tuqm9k9r55h5kt,true,true,true
nomic1k946gcxfywvyh8jn7qaz3ms0ausyrc2nhf9sda,true,true,true
nomic1k9elws9ukky75886ut0fr8930f9f57t2vftc9h,true,true,true
nomic1k9ur3v6dryftc8mctrddtxud6easfrdq96afy8,true,true,true
nomic1k9lshz0mg3ar7p45ppcnx6nnxs63ser3sgjcsd,true,true,true
nomic1kxp98gwzcfj8zwcm9mfawulc2ac3x825z0weal,true,false,true
nomic1kxzf2tlzuhlv55g422mth5rh6wda8qxl5j0yk0,true,true,true
nomic1kxzcgtrd55zcnajjx8890c82jflvwvzxwudmjz,true,true,true
nomic1kxzenjxlmmy4fzhcqp3ggmhw2sua0g5vgfyh6t,true,true,true
nomic1kxykphkk82x4pk5nzq2kq5f2r6n69k73x6egwu,true,true,true
nomic1kx9ww2wlxzg8ggztz8xtqp44vct7723w80292q,true,true,true
nomic1kx9m8s952malgclj079709g7l0j275wlgyqjwu,true,true,true
nomic1kx8qgstahn8q9lwcvjm99mea0vmfjwhgqqgkr6,true,true,true
nomic1kx27a6ll50scw45mq9k37h3guez9t9nxjt87pe,true,true,true
nomic1kxthzvsxwcry9rwwhla85mn5mzmdhueq2qykt5,true,true,true
nomic1kx0p0ggqndq5654mlm3dgfaqe9gvwsqpfqv33v,true,true,true
nomic1kx3xxcpfaegq8nw0e46la339lgfmqahcktkm28,true,true,true
nomic1kx4hkgcscs203pm9ulpxtden5hf5lssuwway4q,true,true,true
nomic1kxu03shj2upxfkkp8jemm5efdngarjamsx8rtk,true,true,true
nomic1kx7qwm6fva5sevwwdl3ck99mrsmx0qvn5k5dxk,true,true,true
nomic1kxldgfz4ave9u2xqkkcgx4vpvpfp5vpyzsaufj,true,true,true
nomic1kxlua9gsva3w8wu7k94ah0yxefmjcr65wlfaz5,true,true,true
nomic1k8qq5x7fvregzqwk4rgd6c624pm29q3w5sl5r7,true,true,true
nomic1k8p4wk7xh3sztv37c287lfl4ycda223c4fx2mf,true,true,true
nomic1k8zklwyxdq50aakvs2k0evavju3qflcap6wgff,true,true,true
nomic1k8yl233fy4d73v7j3wpw4uyh4qungfsf9zf8p5,true,true,true
nomic1k8g0vlfmctyqtwahrxhudksz7rgrm6nsn9j7te,true,true,true
nomic1k8fey69fmzkhtg9d8p76z7ae0nuuf398tqdnh9,true,true,true
nomic1k82m9azqrjrgnzgpem8nnn4dm0jdrxp3q343p8,true,true,true
nomic1k8wm9fq2hzn76m6dt2qkntz89d9vde4sq5xsp9,true,true,true
nomic1k83vral0cy76ult338mk7vewsfs6t25yt8vp3l,true,true,true
nomic1k8j0q5lrpptneswrld5rltkfq7hgxr7j8zdu4j,true,true,true
nomic1k8nrnuqmfrg79q4f0lfqgwdyt6cmendu72w9vv,true,true,true
nomic1k8nxjstqz5rkfsdj2wzzjh8revzj3kw7n2a6uy,true,true,true
nomic1k8ncw64fx67u579aff6su8jtupvz6t2tnwp0zu,true,true,true
nomic1k85vqljf4rg3px8cwk2zk9jnlzkwnr5lfzhwjf,true,true,true
nomic1k8mx5lv7q7gj937vw0sdejaw89h243zpsgrv0x,true,true,true
nomic1k8ua096hul3sctzpyrpeqgh63j0ph2h8wy7lfc,true,true,true
nomic1k8adnt04lc0hlpfyn82efew457kve77y3v57fs,true,true,true
nomic1k876300wr3g4uglf6mrvpxjxx08zytg8qrg0cn,true,true,true
nomic1kgzd7dyq2ly56vh5947e2fkeg6rfjq6y6cck8h,true,true,true
nomic1kgy72l782wm0ud37wq3xzp6wvdxhn6udj9gee0,true,true,true
nomic1kg9g8vszerfk3qcc5z6mznt34q88qlwefr8rse,true,true,true
nomic1kg2nl8fzyksr5qvn3uuugcl55u7stgkzecjjqv,true,true,true
nomic1kgv5g47zj7sdjc6s82cpycgf3t6z0xrhjh0cvl,true,true,true
nomic1kgs024rn6u9k3lnhjx7tf8my88wrzgq0gcl52g,true,true,true
nomic1kgs7m2j85239cqww9ygxm6zx75vdqn39ycmcum,true,true,true
nomic1kg5rnkqzcl759ks2gf7tw8l6lmegavgnujx8cg,true,true,true
nomic1kgkkx7vjs3k7dlfdrxp53wnhu32lgfzpcvnygm,true,true,true
nomic1kghfutamtxxhwnf5xkw5aflx42clt36my9un96,true,true,true
nomic1kgesk99x9q6n246n0s325gmkslchgxhxwaz2vy,true,true,true
nomic1kg66mt67ctvjvlgwwe2jf2nnylt0jm6th27s82,true,true,true
nomic1kguexf7w483qm3wxu73cek73mqc5r263r6au43,true,true,true
nomic1kg7ez2w3a3safteahcwd28pjpmzhw64ur05s7q,true,true,true
nomic1kglxvcyg7lva93lfhk9vvy8nrrpusutmft5vgr,true,true,true
nomic1kgljddtc6z2zjyc6jff956z0gcfp5rxqcfmy2r,true,true,true
nomic1kfqg5jc9p8qj7k30rfw0ugtz7z6wcrv4jw96ce,true,true,true
nomic1kfzatfyj3h8zfwaajgjkpn0yr3danyj2nx48px,true,true,true
nomic1kfrjwuur93wthdwc6kpf36lwftdzz22wx5n0c5,true,true,true
nomic1kfyvtu58fs397jpdfy34us9hmujvkdz66zyum5,true,true,true
nomic1kf8udzew72xex8gkm856s7dkcqu68re3smw02v,true,true,true
nomic1kfgvrajlz0cqts7m6c7a89093uel72xv32f0ja,true,true,true
nomic1kffftp08sklhs8pyjgp3fcpguc4tpnukak4a4m,true,true,true
nomic1kfflnrwq0p882clrcfr0s4f7ra4mw5ae290lvp,true,true,true
nomic1kf224h7m59xdsvml380e7el0v73yy8gufcq935,true,true,true
nomic1kfjv07mma56gdy6przc2ha8md4g7msvxflrw3x,true,true,true
nomic1kfja4ydsf7krt9wpwrcvqy5nspglk620hvhhvu,true,true,true
nomic1kfngrld93jtymlrjftuh9zxk2h2vjcxn2j9l8p,true,true,true
nomic1kfh92p2lswluphu79csdkxft0794wc7ercqhdc,true,true,true
nomic1kfcxl4lm3md25yj66qkp4lkntyd78jy4heyk2h,true,false,false
nomic1kfc5gyquzwug4hg9ykeavauwpc2j5q0cd3plc9,true,true,true
nomic1kfcmmqrhchkkw4zxjfkc9e70fqc66488dnwm6q,true,true,true
nomic1k2rthqmwlg8jzdrpkhacrqgvz0m9f4lm0wszv3,true,true,true
nomic1k2r0qfq2fwy000g6qvxw35k0pjjl6d55naam53,true,true,true
nomic1k2rnrag7l268zkxq6xeejrcmnz70ajwhmrr4ux,true,false,false
nomic1k2x96ymwmmyllaeculr3zj6dudfuwlrzue34qv,true,true,true
nomic1k2xsr8550nms85lqpugppupqqgp4dvmapycew5,true,true,true
nomic1k28pdhgxqqctveewsmdag35qua8nywetpjyd3q,true,true,true
nomic1k2vckcer7ghc7dmp82vezxe3j909xrtuu6ynuc,true,true,true
nomic1k2dks5d89hhsrch4gpt93aepy0ts63cqh9lvsx,true,true,true
nomic1k20u9smlky6rtt69d3th2nenp6z0xllfzs3sns,true,false,false
nomic1k2n242f8xnur4fqqnskgvlqpzvt3gc2wg3daks,true,true,true
nomic1k2nspyvjnwrxtnwpadmcjxp0wpw79pvhcdcyru,true,true,true
nomic1k25emq087mh24neaem4lksa36qn3cdg2e7870t,true,true,true
nomic1k24srr2gg4wlh8kkguk8kyf58vcs04sjnxrtew,true,true,true
nomic1k2hhhwa4hn3qy6awwr4vptkxjq96efx0xlh6zd,true,true,true
nomic1k2etmussp084qgqskqvu74ndrdxts53ua2tzz4,true,true,true
nomic1k26r3ehpvpsr8e86sgyj24vpgu97zmgykkd7tm,true,true,true
nomic1k2mpyhlnamfsveytn009qs7xd6czu84kdjfn5z,true,true,true
nomic1k2m0xup0jujxwu58rxg8v29c5qe2gssceq5sux,true,true,true
nomic1k2m3xp5c8tnq3vk7j0psscz3sfpumjn0n6humk,true,true,true
nomic1k2udl7s6zcyh2qun6077zxwh2vfw7f79qmlzd5,true,false,true
nomic1k27plkq238m0xn2fyww29exalf9tlthpx98f49,true,true,true
nomic1k278k46nsvnc9ahx0n94qwt9qul7vea66t6ujs,true,true,true
nomic1ktz9a5t4e4fz5tvkc0z058qv3vksedkkp5wymn,true,true,true
nomic1ktrfpd3dt7k07z4dwuu7uzdn9axasaj970a5ds,true,true,true
nomic1kt9epdvu8q8eeha2dh685w97c70myvtn8w8eu0,true,true,true
nomic1ktxv8mnlt6huxymlarz20jx4sd364ex2kc3t5v,true,true,true
nomic1ktgyluqg6qa7t5szl7z357ze5c9xvg9zyxx9eq,true,true,true
nomic1ktt93f4m2dle6l5z6z4j6rm2at4wy8dhc0jpxp,true,true,true
nomic1ktvnuysk4lz0westx7wg9q6rggz8e59z4rhexh,true,true,true
nomic1ktd3mn0dale9l7ya80w9059fwr0sneka5s89ps,true,true,true
nomic1ktw6eu4kxake9sve7hhdyt0yknu0g42z20zyq4,true,true,true
nomic1kt0v4ajwwuhd4y5sayfqclh09fu8w9r74n0jmq,true,true,true
nomic1ktsvmevqaf0cht6j4uf4n9xmywzwecdwa6745x,true,true,true
nomic1ktsjyqvpmvssn4umhg8rhy02dk4j0zedknshdx,true,true,true
nomic1ktsuxucrn64d0hvcyzgxh94vllkcurjmnp7hyz,true,true,true
nomic1kt3kf7w9v774yptt93dgx322wq3dgqpwe002fg,true,true,true
nomic1kt3l4uvkpmr2qa09xyktsstkgaqa8z4pn2ygqe,true,true,true
nomic1kt5gzt2dj6dzwxf2guwfy4udu896k3lyenh97h,true,true,true
nomic1kteht2xdnfvwzlsd4xhx70lsx82cfzd25a5q4l,true,true,true
nomic1ktecz4dr56j9tsfh7nwg8s9suvhfu70qa6sntf,true,true,true
nomic1ktel0u43xr6gte6qyf5hz3ukhj7uzksyq7jqkl,true,true,true
nomic1kt6x570cx50ddxm03l0mk9rdnsea0j4tlpnek6,true,true,true
nomic1ktm50w5m72c539rq6v3hg8k670hr93p8fc0uew,true,true,true
nomic1ktaqdmlchv065tlt49c50ecmhqejw8ug4vmzgp,true,true,true
nomic1ktlpeqxdaa8etjugnuvavcu3pw65mx65khu9de,true,true,true
nomic1kvg8medh838ec94gxdkf6ckedx77l8fty847v3,true,true,true
nomic1kv2y7q7h68qe97547faay29qwnxgrhps8pce4t,true,true,true
nomic1kvdwyqw38g5ljdgesh6wauchnlv5s644tpseck,true,true,true
nomic1kvw9mhyq9f059388e8qhm8aqfhsmnuyh8x02yk,true,true,true
nomic1kvsy3xe5ydv34ynsz90wmh7ttxa6mamkzpu7u7,true,true,true
nomic1kvjx5pn8qhge4dynk87rjqwjxngtqzwmcrvy9v,true,true,true
nomic1kv5nm275tvmusp6kr3gwy7cc9ppxva2avv9nlc,true,true,false
nomic1kv4agkjwwxf39q9px0dehyfwevs8zwqf2apzuf,true,false,false
nomic1kvke9kvqnr7euc9z8xhpttz0st7wnvhck3amrg,true,true,true
nomic1kvkm8p8dd6xamfcdk9es7hylsqgrvhdmj6tgnj,true,true,true
nomic1kvh6nggq5uyz85qvf92hftstl96dxfmue8z4fa,true,true,true
nomic1kvm2p5xt9xgfx0gtv3thdzvm9cswjlv54yy7ls,true,true,true
nomic1kvuhx0709c48c75x4mlaex7a8awgz2xxju3ql7,true,true,true
nomic1kvasqp4dqfamd7c2jmjd2enhqhv3vs0czqd7lm,true,true,true
nomic1kdq49puwa5pjptxjnldagdc29sm7ghemgrmt3q,true,true,true
nomic1kdze9r6y8jx9ljjxrn3lzslwcw8vpx7p6720jv,true,true,true
nomic1kdr32kh2umd02f85tqesjv08uxvzv9chp0z4ej,true,true,true
nomic1kd9jqcyuyjnr9s5833r73j9ae6sgmruz4rz5mg,true,true,true
nomic1kdx4s5drd0nplcjzdvtframpqsea4p6dz6ukx4,true,false,false
nomic1kdgmce4hlvhe02l79wtatgu4tmvjjxjanpn82f,true,true,true
nomic1kdf5clvzaf25jfzsfg75sgvvtps9j77qz6mu02,true,true,true
nomic1kdfawvjh3zq4v6jkqucqjrzmdfkun0d36t43cz,true,true,true
nomic1kd2v8aphjksfvvdwz0hny0t8htqupfjmcmcqyr,true,true,true
nomic1kdj96jq9x7pr6tazeg0etyk90qnv7es9tvuzhm,true,true,true
nomic1kdn0wyz2e66kg4a2unmy2nhcs994n6q9lf6vhm,true,true,true
nomic1kd4n6s02zllu2cf6gc27n5gumc3cdpw6m68km5,true,false,true
nomic1kdk4996ljcyc0sd3s9hupprphf860alp3kt4tv,true,true,true
nomic1kdahzqelyjhr62qu9pfewpxn65r85s75sry2sa,true,true,true
nomic1kdl7nggj99pupnvhfe3xvzy47280yclvgkaqhh,true,true,true
nomic1kwp9fja2ds32cew6cyne5yg86yvwg3yrpysefl,true,true,true
nomic1kwzflm29glaluk7k70n4lh78rc7898rhxtx9qd,true,true,true
nomic1kwrmhsvzxz8x5er3a359aw33pc9a5gu9htpd0m,true,true,true
nomic1kwy4efs08zlank48qw7d2y4lhrjjk3sn9qy09t,true,true,true
nomic1kwyue06upsvluzy8u9negwcjj2ek2sjee2lfp9,true,true,true
nomic1kw9qm6uqjrm7xndmngr76ndpzrsczs7kz5akxu,true,false,true
nomic1kw82htksxcmgfcjpkvwqmn447zhk62sg7qtnzq,true,true,true
nomic1kwf8lzt3s0k58mlpcduesrajnme2u7caafh4vq,true,true,true
nomic1kwf324hzanhuq000m4zfe53q50seultelykrqv,true,true,true
nomic1kw2efy26u5m3aedjarx4lus4rtd3ucn90yzunh,true,false,false
nomic1kwwzhq6vx8rgn2h560s7np5j9k6mcupvp9tc9a,true,true,true
nomic1kwstysea0p8stxe349hru6hfxc78zsjn9w2u4e,true,true,true
nomic1kwsmq2u8gqazar7recgdjgwuvzu9mvc7wfmv9n,true,true,true
nomic1kwjax7any3jn5m05ny3wkru5n0ym20y0cwx8xe,true,true,true
nomic1kw547l5h5w3hyjnsnsdpzhca5ren0wux4lm0ek,true,true,true
nomic1kw45ze5k8zdfyyzxmk3zlqa73egjlhjdpkqwt3,true,true,true
nomic1kwe4g3ul4ktf249py98a6yydu689j8g8wurypq,true,true,true
nomic1kwa9gfqmuj8njcq0twfq8t69u700k0gutyu5xd,true,true,true
nomic1kwalcf733gw2slk5yam76degfp5lmr9sspq0vy,true,true,true
nomic1k0zq9pamhchu22cec4qu55y5g5v5m6rezzvx8q,true,true,true
nomic1k0y3gz36knu25tc57svgxwvp6fypzku5yxhhqg,true,true,true
nomic1k09xehf3mgwschjtx5qeaesmnt5gkhj0hwjsdh,true,true,true
nomic1k09h9etkhxayk4uceed8xw2an644r433pftx5r,true,true,true
nomic1k0v9xpxz0rfpaus2rcvh22046fs6fv6dugvamz,true,true,true
nomic1k0dksss83h0dyyw2le0hkqmr6y88am8t5snum6,true,true,true
nomic1k0w4uw2rmkwqtrh4ehkgrc0jf3gyfagc6563h4,true,true,true
nomic1k00n9wvapdkwcmucct8f5wwnrmytqqrwpw4t3w,true,true,true
nomic1k03xuq6f2yrs9wymsc52ggtz7p3j0dv7ahw2ry,true,true,true
nomic1k056avwx8gx3jnte7k8plpxgk7ymsyeg6e0qxj,true,true,true
nomic1k0hwyrl7q8f9syyshyrh8k8th8mcqwmj9j9kf7,true,true,true
nomic1k0h54pzdfz77weeeskjev78p7cncev6rvts8lc,true,true,true
nomic1k0lf96eev5zuqwdjtalzsu6ugqjjj7ynsckgux,true,true,true
nomic1ksqtn6t7pep93q2y96gf9akttgz92tx9scaq2v,true,true,true
nomic1ksrv58jph2c7j9spg870sf62fte2wwclyzp69n,true,true,true
nomic1ksycpkw2xy8a9kr380v8vx98qp603n8c6gx3pr,true,false,false
nomic1ksx4f4g4szw09mc7a0005eqcj9uzvhhvkkknn6,true,true,true
nomic1ks2z0xl2dczwlavfyk24v36xhl9jx3xg5dh72x,true,true,true
nomic1ks2yn2jl08j768kd7rya26u0t2rj5d02fp3my5,true,true,true
nomic1ksdx56v90lge6enuqugpnczkcd8rj3lsv948tz,true,true,true
nomic1ksdk42kr2xngwltk64q5v40cnq9wk3ddkgaqz7,true,true,true
nomic1ks0nzhglljwnsfxprcg7adw9elq3w0zz0xets3,true,true,true
nomic1ks0lh2cql0ujrqmucn70u9g7k3ffkk5r3qhswe,true,true,true
nomic1ks3p0rtxkph9us3rg5z3as2hl4gfq4fufhd9f0,true,true,true
nomic1ks3h4q0qg58ptg22x9nrjj9vmje847fgr96vaq,true,true,true
nomic1ksjvq04dterdzdqelv30rs4uwv3drchnr90ktl,true,true,true
nomic1ksjcaas536pfnz0ugnnrk5x2k7n7xtele0ctwf,true,true,true
nomic1ks5q5hdncel858lnyw806plhnf4q7trd0sh8lc,true,true,true
nomic1ks5tsds8ahx6cynytdczv0qzv5945uaxu6728j,true,true,true
nomic1kscjvmcrcwra47yfugyew0rh4rw8475t4u4x2u,true,true,true
nomic1ksuz9m9vwtwjg67jvhcyce7npgme27fc8spu6l,true,true,true
nomic1ksavkve43v5j6dz7vz4rwjmc8fxres7ymumndp,true,true,true
nomic1k3zhx2vn7s24wnf2456frnc7wcrjnw7wlgasph,true,true,true
nomic1k3zemtfsc802ew6mg06qpf7ez99rgdszd7y0mg,true,true,true
nomic1k3rfqm5ty9k9hjcr5ggad2terjmzy34g8hga95,true,true,true
nomic1k3rn9y06vh9tuu5hs88z96yncsp3cvxrs9z56m,true,true,true
nomic1k3gu4prsv6uzk2alt8f8w3uhyayqem20e9lf92,true,true,true
nomic1k325h8hhqclgfxmexe3crjrkavqn3pqw536zn6,true,true,true
nomic1k3tdz0asfwy2ep2w9k0meavg4p4nk9wtggz4yc,true,true,true
nomic1k35uzmcdpx05w0vsla2umr02cm99k9kxmjrppf,true,true,true
nomic1k3hqf3at4aqpfwprwcay3kfl4ed6lwz9m2wff8,true,true,true
nomic1k3uxf0el6xq9ql9p2hzauj6at956pvvpjkrvsy,true,false,true
nomic1k3u3s7wpf2y8q7ecg00u8yke4u0gepkwm6xn9y,true,true,true
nomic1k3a0jp7xm7kr5uflw58fkyn5lfpn9wtp7mlr2s,true,true,true
nomic1kjqa4ew38sne0a4fqv7hv3ue3rtggdz3whhk4d,true,false,true
nomic1kjp9jl5xfjrevltffwulr64enlfzkpcvdfjqzs,true,true,true
